rssi_mean,rssi_std,rssi_min,rssi_max,rssi_range,rssi_median,rssi_iqr,rssi_skewness,rssi_kurtosis,rssi_mean_abs_diff,rssi_rate_mean,rssi_rate_std,rssi_rate_max,rssi_energy,rssi_zero_crossing_rate,n_samples,fft_peak,fft_energy,fft_entropy,label,source_file,window_start_idx,window_center_time
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.503018108648848,0.8712529213070064,2.012072434595392,4928.2,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,0,-84682.2132
-70.4,0.4898979485566356,-71,-70,1,-70.0,1.0,-0.40824829046382816,-1.8333333333333524,0.5,0.0,1.4227500627409277,2.012072434595392,4956.4,0.5,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,2,-84681.219
-71.0,0.6324555320336759,-72,-70,2,-71.0,0.0,0.0,-0.5000000000000009,1.0,0.002020153025177329,2.460976775445104,4.016064257090075,5041.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,4,-84680.22459999999
-70.6,1.019803902718557,-72,-69,3,-71.0,1.0,0.2715454178836226,-1.0443786982248586,1.75,-0.5009979556531269,3.5902888341426635,4.024144869308609,4985.4,0.75,5,2.7600786200305776,13.000000000000004,0.9785518569658229,empty,emptyx.txt,6,-84679.23019999999
-71.2,1.5999999999999999,-74,-69,5,-71.0,0.0,-0.5507812499999949,-0.40917968750000266,1.75,-1.415094339655206,3.7555754465052984,5.660377358502999,5072.0,0.25,5,4.765312574480227,32.0,0.8691969504099264,empty,emptyx.txt,8,-84678.22899999999
-71.2,1.4696938456699067,-74,-70,4,-71.0,1.0,-1.1642636431747149,-0.187242798353918,1.75,0.5929377888606113,4.877208715529642,8.032128513945445,5071.6,0.5,5,3.8233537619150413,27.000000000000007,0.9950468149748085,empty,emptyx.txt,10,-84677.22099999999
-69.8,2.4000000000000004,-74,-67,7,-70.0,2.0,-0.6701388888888922,-0.6903935185185164,1.75,3.514056224865801,2.9699195697807244,8.032128513945445,4877.8,0.25,5,6.183531998582993,71.99999999999999,0.9972152312224625,empty,emptyx.txt,12,-84676.2126
-68.0,1.0954451150103321,-70,-67,3,-68.0,1.0,-0.9128709291752768,-0.49999999999999956,1.25,1.50602409637944,2.1900571792774155,4.016064256972722,4625.2,0.25,5,2.9356488190432275,15.0,0.9839101508293655,empty,emptyx.txt,14,-84675.2176
-67.2,0.4,-68,-67,1,-67.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,4516.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,16,-84674.22260000001
-67.2,0.4,-68,-67,1,-67.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,4516.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,18,-84673.2282
-67.4,0.4898979485566356,-68,-67,1,-67.0,1.0,-0.40824829046382816,-1.8333333333333524,1.0,-0.0010100765125886646,2.0110628654039355,2.012072434595392,4543.0,1.0,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,20,-84672.2338
-67.2,0.4,-68,-67,1,-67.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-0.0010100765125886646,1.4213219577482699,2.012072434595392,4516.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,22,-84671.2258
-67.2,0.4,-68,-67,1,-67.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,4516.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,24,-84670.2172
-67.4,0.4898979485566356,-68,-67,1,-67.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,-0.5020080321363184,1.667409348065906,2.0120724346543044,4543.0,0.75,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,26,-84669.2156
-68.0,0.6324555320336759,-69,-67,2,-68.0,0.0,0.0,-0.5000000000000009,1.0,-0.001010076541985816,2.0110628654040092,2.0120724346543044,4624.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,28,-84668.22079999998
-68.2,0.4,-69,-68,1,-68.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-0.0010100765272577084,1.421321957727535,2.012072434595392,4651.4,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,30,-84667.22640000001
-68.0,0.0,-68,-68,0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,32,-84666.23199999999
-68.0,0.0,-68,-68,0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,34,-84665.2248
-68.6,0.8,-70,-68,2,-68.0,1.0,-0.8437500000000213,-0.921874999999976,0.75,-0.5020080321509284,2.188202280910847,4.016064257090075,4706.6,0.25,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,36,-84664.21699999999
-69.4,0.8,-70,-68,2,-70.0,1.0,0.8437500000000213,-0.921874999999976,1.0,-1.0050261407997763,2.245500526241587,4.016064257090075,4817.0,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,38,-84663.21539999999
-69.2,1.16619037896906,-70,-67,3,-70.0,1.0,1.1500493356615378,-0.3339100346020638,1.75,-0.5030181086488479,4.356264606535032,6.036217303786176,4790.0,0.75,5,3.4429786473705706,17.0,0.8845662211337182,empty,emptyx.txt,40,-84662.22039999999
-68.6,1.3564659966250536,-70,-67,3,-69.0,3.0,0.21154715448310063,-1.7703213610586048,2.25,1.5090543259760003,4.582713067968286,6.036217303786176,4707.8,0.75,5,4.643523005084507,23.0,0.3373230367120861,empty,emptyx.txt,42,-84661.226
-69.2,1.16619037896906,-70,-67,3,-70.0,1.0,1.1500493356615378,-0.3339100346020638,1.5,2.945621524474973e-11,3.7642428438455284,6.036217303786176,4790.0,0.5,5,3.442978647370571,17.000000000000004,0.8845662211337182,empty,emptyx.txt,44,-84660.23199999999
-69.8,1.4696938456699067,-71,-67,4,-70.0,1.0,1.1642636431747149,-0.187242798353918,1.0,-1.9807524391551272,2.464872420518165,6.036217303786176,4874.2,0.25,5,3.8233537619150404,27.0,0.9950468149748084,empty,emptyx.txt,46,-84659.2248
-70.4,0.4898979485566356,-71,-70,1,-70.0,1.0,-0.40824829046382793,-1.8333333333333524,0.5,0.03131999544026476,1.3788126661800102,2.012072434595392,4956.4,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,48,-84658.2176
-70.6,0.4898979485566356,-71,-70,1,-71.0,1.0,0.40824829046382793,-1.8333333333333524,0.5,0.0,1.4227500627409277,2.012072434595392,4984.6,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,50,-84657.21699999999
-70.6,0.4898979485566356,-71,-70,1,-71.0,1.0,0.40824829046382816,-1.8333333333333524,0.5,-0.0010100765125886646,1.4213219577482699,2.012072434595392,4984.6,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,52,-84656.2228
-70.6,0.4898979485566356,-71,-70,1,-71.0,1.0,0.40824829046382816,-1.8333333333333524,0.5,0.0,1.419893134934653,2.0080321285450373,4984.6,0.5,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,54,-84655.22780000001
-70.6,0.4898979485566356,-71,-70,1,-71.0,1.0,0.40824829046382793,-1.8333333333333526,0.25,-0.5020080321362593,0.8695034174676709,2.0080321285450373,4984.6,0.25,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,56,-84654.2326
-70.8,0.4,-71,-70,1,-71.0,0.0,1.4999999999999787,0.24999999999995737,0.25,0.4708097928413171,0.8154664819021391,1.8832391713652683,5012.8,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,58,-84653.2304
-70.4,0.8,-71,-69,2,-71.0,1.0,0.8437500000000213,-0.921874999999976,1.0,0.9718077484649877,2.2330559876430143,4.016064257090075,4956.8,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,60,-84652.2218
-70.2,0.7483314773547882,-71,-69,2,-70.0,1.0,0.34362159674455706,-1.1530612244897902,1.25,-0.5050382616740253,2.6102597562423484,4.016064257090075,4928.6,0.75,5,2.148961141749635,7.0,0.925087213959634,empty,emptyx.txt,62,-84651.2134
-70.0,0.6324555320336759,-71,-69,2,-70.0,0.0,0.0,-0.5000000000000009,0.75,-0.5040281851614367,1.6667998040884997,2.012072434595392,4900.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,64,-84650.2186
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5020080321362593,0.8695034174676709,2.0080321285450373,4928.2,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,66,-84649.224
-69.6,0.4898979485566356,-70,-69,1,-70.0,1.0,0.40824829046382816,-1.8333333333333524,0.25,0.5030181086635761,0.8712529213325163,2.0120724346543044,4844.4,0.25,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,68,-84648.2292
-69.6,0.4898979485566356,-70,-69,1,-70.0,1.0,0.40824829046382793,-1.8333333333333524,0.5,1.4728107622374864e-11,1.4227500627617564,2.0120724346543044,4844.4,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,70,-84647.2342
-69.8,0.4,-70,-69,1,-70.0,0.0,1.4999999999999787,0.24999999999995737,0.25,-0.503018108648848,0.8712529213070064,2.012072434595392,4872.2,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,72,-84646.2262
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5030181086635761,0.8712529213325162,2.0120724346543044,4928.2,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,74,-84645.2182
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-1.4728107622374864e-11,1.4227500627617564,2.0120724346543044,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,76,-84644.2172
-70.8,1.16619037896906,-73,-70,3,-70.0,1.0,-1.1500493356615378,-0.3339100346020638,1.75,0.5030181086488479,4.356264606535032,6.036217303786176,5014.0,0.75,5,3.4429786473705706,17.0,0.8845662211337182,empty,emptyx.txt,78,-84643.223
-70.6,1.2,-73,-70,3,-70.0,0.0,-1.5000000000000147,0.2500000000000284,1.5,0.0,4.268250188222783,6.036217303786176,4985.8,0.5,5,3.0000000000000004,18.0,0.9999999999999999,empty,emptyx.txt,80,-84642.22839999999
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,82,-84641.2334
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,-0.06239647858988451,2.7522517118340097,4.016064257090075,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,84,-84640.2312
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,-0.06239647858988451,2.7522517118340097,4.016064257090075,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,86,-84639.22219999999
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,4928.2,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,88,-84638.2134
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.001010076541985816,1.421321957748374,2.0120724346543044,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,90,-84637.2184
-71.2,1.16619037896906,-73,-70,3,-71.0,2.0,-0.36317347441942305,-1.3719723183391035,1.25,-0.5040281851613777,3.2977405220888945,6.036217303786176,5070.8,0.25,5,3.7536875127998433,16.999999999999996,0.6603662336018151,empty,emptyx.txt,92,-84636.2238
-71.0,1.2649110640673518,-73,-70,3,-70.0,2.0,-0.5929270612815709,-1.4375000000000004,1.5,-0.0010100764978016041,3.763703303121999,6.036217303786176,5042.6,0.5,5,4.0875669942521276,20.000000000000004,0.6451776171761778,empty,emptyx.txt,94,-84635.2294
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,1.007046293869138,2.2482104821685236,4.024144869308609,4985.0,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,96,-84634.2346
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.001010076541985816,1.421321957748374,2.0120724346543044,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,98,-84633.2268
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,100,-84632.2186
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,-0.006036217297695989,2.836970046746945,4.024144869190784,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,102,-84631.2166
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.5,-0.005026140770438281,3.1731005889729693,4.024144869190784,4985.0,1.0,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,104,-84630.2208
-70.4,0.4898979485566356,-71,-70,1,-70.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,-0.5020080321215903,1.6674093480525676,2.012072434595392,4956.4,0.75,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,106,-84629.2248
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,-1.0080523219346709,2.246861566921971,4.024144869190784,4985.0,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,108,-84628.22939999998
-71.0,0.8944271909999159,-72,-70,2,-71.0,2.0,0.0,-1.7499999999999998,1.25,0.49696979473792335,2.970103813952474,4.024144869190784,5041.8,0.5,5,2.23606797749979,10.000000000000002,1.0,empty,emptyx.txt,110,-84627.23400000001
-71.0,0.8944271909999159,-72,-70,2,-71.0,2.0,0.0,-1.7499999999999998,0.75,0.5311942151824292,2.149541411157381,4.008016032094985,5041.8,0.25,5,3.0776835371752536,10.0,0.2981175133945635,empty,emptyx.txt,112,-84626.23199999999
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.031198239294942254,1.376125855917005,2.0080321285450373,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,114,-84625.22319999998
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5020080321362593,0.8695034174676709,2.0080321285450373,4928.2,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,116,-84624.2148
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,0.0,2.8455001254818555,4.024144869190784,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,118,-84623.22020000001
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,0.0,2.8455001254818555,4.024144869190784,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,120,-84622.22579999999
-70.6,1.2,-73,-70,3,-70.0,0.0,-1.5000000000000147,0.2500000000000293,1.5,0.0,4.268250188222783,6.036217303786176,4985.8,0.5,5,3.0000000000000004,18.0,0.9999999999999999,empty,emptyx.txt,122,-84621.2314
-71.2,1.4696938456699067,-73,-70,3,-70.0,3.0,-0.40824829046385724,-1.8333333333333361,3.0,0.003030229537766216,6.033188596211807,6.036217303786176,5071.6,1.0,5,4.854101966249685,27.0,0.5500477595827573,empty,emptyx.txt,124,-84620.23659999999
-71.2,1.4696938456699067,-73,-70,3,-70.0,3.0,-0.40824829046385724,-1.8333333333333364,2.25,-1.5029938668710117,4.999485763805218,6.036217303786176,5071.6,0.75,5,4.854101966249685,27.000000000000004,0.5500477595827575,empty,emptyx.txt,126,-84619.22839999999
-71.0,1.2649110640673518,-73,-70,3,-70.0,2.0,-0.592927061281571,-1.4375000000000004,2.0,-0.9979433864559257,4.6102584483360625,6.048387096784131,5042.6,0.75,5,4.0875669942521276,20.000000000000004,0.6451776171761778,empty,emptyx.txt,128,-84618.22039999999
-71.0,1.2649110640673518,-73,-70,3,-70.0,2.0,-0.5929270612815709,-1.4375000000000004,1.75,1.5141169272505481,3.864430754954945,6.048387096784131,5042.6,0.75,5,4.087566994252127,19.999999999999996,0.6451776171761782,empty,emptyx.txt,130,-84617.219
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,0.75,0.5040281851761057,2.191446857184786,4.024144869190784,4985.0,0.5,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,132,-84616.2242
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,1.4669043757464806e-11,1.419893134913908,2.0080321285450373,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,134,-84615.2288
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5020080321362593,0.8695034174676709,2.0080321285450373,4928.2,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,136,-84614.23299999998
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,138,-84613.237
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,140,-84612.22780000001
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-1.0040160642725187,1.7390068349353416,4.016064257090075,4956.8,0.25,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,142,-84611.2186
-71.0,0.8944271909999159,-72,-70,2,-71.0,2.0,0.0,-1.7499999999999998,1.0,-1.0040160642871876,2.245048170195469,4.016064257090075,5041.8,0.75,5,2.23606797749979,10.0,1.0,empty,emptyx.txt,144,-84610.21599999999
-71.2,0.7483314773547882,-72,-70,2,-71.0,1.0,0.34362159674455706,-1.1530612244897906,1.0,1.0040160642431806,1.7390068349184034,2.0080321285450373,5070.0,0.75,5,2.148961141749635,7.0,0.925087213959634,empty,emptyx.txt,146,-84609.22
-70.8,0.7483314773547882,-72,-70,2,-71.0,1.0,-0.34362159674455706,-1.1530612244897902,1.0,1.0050261407851075,1.7395907848362677,2.012072434595392,5013.2,0.75,5,2.148961141749635,7.0,0.925087213959634,empty,emptyx.txt,148,-84608.2242
-70.0,0.6324555320336759,-71,-69,2,-70.0,0.0,0.0,-0.5000000000000009,0.75,0.5040281851761057,1.6667998040663916,2.012072434595392,4900.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,150,-84607.22880000001
-70.0,0.6324555320336759,-71,-69,2,-70.0,0.0,0.0,-0.5000000000000009,1.0,-0.0010100765125886646,2.4634511543028417,4.024144869190784,4900.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,152,-84606.234
-70.0,0.6324555320336759,-71,-69,2,-70.0,0.0,0.0,-0.5000000000000009,0.75,-0.5040281851614367,2.1914468572016013,4.024144869190784,4900.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,154,-84605.2384
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,156,-84604.22919999999
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,0.002020153025177329,2.8426439154965393,4.024144869190784,4956.8,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,158,-84603.22039999999
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.5,0.004044378939474624,3.1788133761304995,4.024144869190784,4985.0,1.0,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,160,-84602.219
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.002024225914297295,1.4227572626589884,2.0161290322022265,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,162,-84601.2252
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,164,-84600.2314
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,166,-84599.23700000001
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,168,-84598.22899999999
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,170,-84597.22099999999
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,172,-84596.21939999999
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,174,-84595.2248
-69.8,0.4,-70,-69,1,-70.0,0.0,1.4999999999999787,0.24999999999995737,0.25,0.5020080321362593,0.8695034174676708,2.0080321285450373,4872.2,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,176,-84594.23
-69.6,0.4898979485566356,-70,-69,1,-70.0,1.0,0.40824829046382816,-1.8333333333333524,0.5,0.0,1.419893134934653,2.0080321285450373,4844.4,0.5,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,178,-84593.2352
-69.6,0.4898979485566356,-70,-69,1,-70.0,1.0,0.40824829046382793,-1.8333333333333526,0.25,-0.5020080321362593,0.8695034174676709,2.0080321285450373,4844.4,0.25,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,180,-84592.2336
-70.0,0.0,-70,-70,0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,182,-84591.22540000001
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,0.75,-0.503018108648848,2.192605102371291,4.024144869190784,4985.0,0.25,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,184,-84590.2174
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,-0.0010100765272577084,2.4634511542908784,4.024144869190784,4985.0,0.5,5,2.497212040956833,8.000000000000002,0.7610639576913649,empty,emptyx.txt,186,-84589.22260000001
-70.8,1.16619037896906,-73,-70,3,-70.0,1.0,-1.1500493356615378,-0.3339100346020638,1.75,0.5020080321215903,4.35591504304292,6.036217303786176,5014.0,0.75,5,3.4429786473705706,17.0,0.8845662211337182,empty,emptyx.txt,188,-84588.2282
-71.2,1.4696938456699067,-73,-70,3,-70.0,3.0,-0.40824829046385724,-1.8333333333333361,3.0,4.4184433889427055e-11,6.036217303830361,6.036217303962914,5071.6,1.0,5,4.854101966249685,27.0,0.5500477595827573,empty,emptyx.txt,190,-84587.234
-70.8,1.16619037896906,-73,-70,3,-70.0,1.0,-1.1500493356615378,-0.3339100346020638,1.75,-0.47080979279713264,4.345451098901551,6.036217303962914,5014.0,0.75,5,3.4429786473705706,17.0,0.8845662211337182,empty,emptyx.txt,192,-84586.2332
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.03220831580753092,1.3775771989433605,2.012072434595392,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,194,-84585.22540000001
-70.8,0.7483314773547882,-72,-70,2,-71.0,1.0,-0.34362159674455706,-1.1530612244897906,0.75,-0.5020080321215903,1.6674093480525676,2.012072434595392,5013.2,0.5,5,2.618033988749895,7.0,0.14614558770172162,empty,emptyx.txt,196,-84584.2172
-70.6,0.8,-72,-70,2,-70.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,0.0010100765272575973,2.4634511542908784,4.024144869190784,4985.0,0.5,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,198,-84583.22219999999
-70.4,0.8,-72,-70,2,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,1.006036217297696,1.7425058426140128,4.024144869190784,4956.8,0.25,5,2.0,8.0,1.0,empty,emptyx.txt,200,-84582.2274
-70.6,1.2,-73,-70,3,-70.0,0.0,-1.5000000000000147,0.2500000000000293,1.5,-4.4184433889427055e-11,4.26825018828527,6.036217303962914,4985.8,0.5,5,3.0000000000000004,18.0,0.9999999999999999,empty,emptyx.txt,202,-84581.233
-70.6,1.2,-73,-70,3,-70.0,0.0,-1.5000000000000147,0.2500000000000284,1.5,-4.4184433889427055e-11,4.26825018828527,6.036217303962914,4985.8,0.5,5,3.0000000000000004,18.0,0.9999999999999999,empty,emptyx.txt,204,-84580.23879999999
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321362593,0.8695034174676708,2.0080321285450373,4928.2,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,206,-84579.231
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-0.0010060281243862157,1.418470753071893,2.0080321285450373,4928.2,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,208,-84578.222
-70.2,0.4,-71,-70,1,-70.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5010020040118731,0.8677609256423907,2.0040080160474925,4928.2,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,210,-84577.2194
-70.8,0.9797958971132712,-72,-70,2,-70.0,2.0,-0.4082482904638719,-1.8333333333333282,0.5,-1.0040160642431806,1.7390068348845267,4.016064256972722,5013.6,0.25,5,3.2360679774997894,11.999999999999998,0.5500477595827575,empty,emptyx.txt,212,-84576.2238
-71.0,0.8944271909999159,-72,-70,2,-71.0,2.0,0.0,-1.7499999999999998,1.0,4.04841754053642e-06,2.459332009230837,4.016064256972722,5041.8,0.5,5,3.0776835371752536,10.0,0.2981175133945634,empty,emptyx.txt,214,-84575.22839999999
-70.8,0.7483314773547882,-72,-70,2,-71.0,1.0,-0.3436215967445571,-1.1530612244897902,0.75,0.5010020040118731,1.6665013546652316,2.012072434595392,5013.2,0.5,5,2.618033988749895,7.0,0.1461455877017216,empty,emptyx.txt,216,-84574.233
